epoch,train_loss,val_loss,val_eer,val_auc,val_f1,lr,seconds
1,0.23510597427686056,0.15957724404335022,0.12083333333333335,0.9272055555555556,0.92099519860323,0.001,26.25674271583557
2,0.14826708469788233,0.11037080670396487,0.08833333333333337,0.9533916666666666,0.9431034482758621,0.001,10.240541934967041
3,0.10104750722646713,0.07449304114778836,0.07166666666666666,0.9802555555555555,0.9541755888650963,0.001,10.160242795944214
4,0.07746878387530645,0.05915804383655389,0.05666666666666667,0.9865472222222222,0.9638143891017454,0.001,10.864057779312134
5,0.06559530077377955,0.039499220485488575,0.033333333333333326,0.995525,0.9789029535864979,0.001,10.535295009613037
6,0.053141945923368135,0.0313046645373106,0.026666666666666616,0.9977138888888888,0.983578947368421,0.001,11.231115102767944
7,0.050889448893566926,0.03171439145381252,0.025000000000000022,0.9976277777777778,0.9844341607067733,0.001,10.376701831817627
8,0.03879064358274142,0.024555189587175848,0.020000000000000004,0.9984722222222222,0.9874055415617129,0.001,11.025223970413208
9,0.0380436926856637,0.020448083933442832,0.012499999999999956,0.9994777777777777,0.9928780896522832,0.001,10.555126190185547
10,0.031893744695931675,0.022234217034031948,0.019166666666666665,0.9987583333333333,0.9882451721242653,0.001,11.171533107757568
11,0.027057872294137874,0.030116725177814562,0.013333333333333336,0.9992611111111112,0.9920468815403934,0.001,10.904818058013916
12,0.0325658130881687,0.028557513322060305,0.016666666666666663,0.9989333333333332,0.9890939597315436,0.001,10.95397400856018
13,0.031549056954681874,0.030760706206473212,0.020000000000000018,0.9975861111111112,0.9874055415617129,0.0005,10.795287132263184
14,0.01856969644067188,0.011167039011294642,0.008333333333333304,0.9997305555555556,0.9953994144709327,0.0005,11.045199155807495
15,0.015985502010211348,0.008663440126460045,0.006666666666666668,0.9998638888888889,0.9958228905597326,0.0005,10.002623081207275
16,0.012735591238364577,0.008589204639196395,0.004166666666666652,0.9998805555555556,0.9974958263772955,0.0005,11.55861520767212
17,0.016607831752859056,0.008363439320586622,0.006666666666666668,0.9998472222222222,0.9962421711899792,0.0005,10.934229135513306
18,0.015280997157096863,0.01517326237897699,0.010000000000000002,0.9997472222222221,0.9937264742785445,0.0005,11.424713134765625
19,0.01366265755177786,0.008654547571670263,0.006666666666666668,0.9998166666666667,0.9958228905597326,0.0005,11.03360891342163
20,0.015588869273817788,0.010893524357583374,0.007499999999999951,0.9997833333333334,0.995819397993311,0.0005,11.078402757644653
21,0.013681909619209667,0.009683576472103595,0.008333333333333304,0.9997444444444444,0.9949832775919732,0.00025,10.75531005859375
22,0.01295600970213612,0.007326848831105357,0.004166666666666652,0.9999166666666666,0.9970796829370046,0.00025,11.852061033248901
23,0.01015979301603511,0.005900241239229217,0.004166666666666652,0.9999638888888889,0.9974958263772955,0.00025,11.72410798072815
24,0.009799360554044446,0.005957704994439458,0.0033333333333332993,0.9999138888888889,0.998330550918197,0.00025,11.582897901535034
25,0.009225769879917304,0.00554441470761473,0.0024999999999999467,0.99995,0.9987484355444305,0.00025,11.234026908874512
26,0.01056922290738051,0.009841741648347427,0.006666666666666668,0.9998694444444445,0.9962421711899792,0.00025,10.807652950286865
27,0.009506206200302889,0.005440336396025184,0.0033333333333332993,0.9999722222222223,0.9979140592407175,0.00025,11.011281728744507
28,0.006908234590121234,0.005375405663469186,0.003333333333333334,0.9999527777777778,0.9970772442588727,0.00025,11.21863865852356
29,0.007621853082440793,0.005379564455477521,0.004166666666666652,0.9999583333333334,0.9974958263772955,0.00025,10.2824068069458
30,0.00821779112610966,0.004754363656393252,0.003333333333333334,0.9999777777777777,0.9974958263772955,0.00025,10.394927740097046
31,0.006971692846001436,0.007277335445318992,0.0050000000000000044,0.9998805555555556,0.9970772442588727,0.00025,10.426571130752563
32,0.009184430941784134,0.004966030232259072,0.0033333333333332993,0.9999111111111111,0.9979140592407175,0.00025,10.390280961990356
33,0.006824382838482658,0.004871972017358834,0.003333333333333334,0.9999611111111111,0.9974958263772955,0.00025,10.356544971466064
