epoch,train_loss,val_loss,val_eer,val_auc,val_f1,lr,seconds
1,0.25121255163351697,0.20020159530639647,0.1975,0.8787777777777779,0.8667866786678667,0.001,25.600008249282837
2,0.1909953765273094,0.17588028657436372,0.16000000000000003,0.9156888888888889,0.8936170212765957,0.001,10.654135942459106
3,0.15699037392934165,0.12947346194585163,0.12,0.940638888888889,0.92099519860323,0.001,11.19166898727417
4,0.14700178764263788,0.12005152897040049,0.11333333333333334,0.9434194444444445,0.9269565217391305,0.001,10.926284074783325
5,0.12693402022123337,0.10531399742762247,0.09666666666666668,0.9575666666666667,0.9373108517077389,0.001,11.398329973220825
6,0.11946590272585551,0.08986797297000886,0.09,0.9714638888888889,0.9417852522639069,0.001,10.701664924621582
7,0.10809667028983434,0.08784340621034305,0.07833333333333337,0.9726222222222223,0.9497638471446973,0.001,11.317421197891235
8,0.09912204430500667,0.08187216139336427,0.08333333333333331,0.9754194444444444,0.9457831325301205,0.001,10.784109830856323
9,0.09449879023432732,0.07525454544027646,0.07250000000000001,0.9813416666666668,0.9537275064267352,0.001,11.184816837310791
10,0.0887611296971639,0.09958163471023242,0.07750000000000001,0.9694916666666668,0.9502145922746781,0.001,10.882767915725708
11,0.08154357587297757,0.06243175755441189,0.0658333333333333,0.9851944444444445,0.9581196581196582,0.001,11.157124280929565
12,0.08246238187948862,0.06782796035210291,0.04249999999999998,0.9910833333333334,0.9733163913595934,0.001,11.002662181854248
13,0.07510455439488094,0.06608413163820903,0.0625,0.9815111111111112,0.9603072983354674,0.001,11.270716190338135
14,0.0727983757952849,0.050795838981866834,0.033333333333333326,0.9931361111111111,0.9789029535864979,0.001,11.12924313545227
15,0.06674420969188213,0.04621604384978612,0.03833333333333333,0.9940805555555556,0.9758985200845666,0.001,11.204339027404785
16,0.06356674940387408,0.04772149952004353,0.046666666666666634,0.9924638888888888,0.9703138252756573,0.001,11.251334190368652
17,0.06416004326939583,0.03397351421726247,0.026666666666666616,0.996261111111111,0.9831649831649831,0.001,11.323988914489746
18,0.062243705451488496,0.039910655011733374,0.04583333333333328,0.9940388888888889,0.9711620016963528,0.001,11.15890121459961
19,0.06216672383993864,0.04125113393987218,0.043333333333333335,0.9941722222222222,0.9729043183742591,0.001,11.220897912979126
20,0.05850318970282872,0.0351917495392263,0.025833333333333375,0.9960777777777777,0.984006734006734,0.001,11.1161048412323
21,0.056457067574063935,0.043324725037440656,0.046666666666666634,0.993,0.9703138252756573,0.0005,11.23888373374939
22,0.049242195079723994,0.02934648121582965,0.03083333333333338,0.9969638888888889,0.9806070826306914,0.0005,11.087081909179688
23,0.04217450528095166,0.026659695704467596,0.022499999999999964,0.9975777777777777,0.9857142857142858,0.0005,11.147578716278076
24,0.041950806405395266,0.025158085520689686,0.02416666666666667,0.9979777777777777,0.9848612279226241,0.0005,11.043231964111328
25,0.0448485821361343,0.037467732482589784,0.033333333333333326,0.9949944444444444,0.9789029535864979,0.0005,11.277276754379272
26,0.04260389176259438,0.025819764671226344,0.02333333333333333,0.9980333333333333,0.9857142857142858,0.0005,11.049170017242432
27,0.03916987859457731,0.023578799498888355,0.023333333333333317,0.998113888888889,0.9852879361076082,0.0005,11.402294874191284
28,0.042303934519489605,0.038727304629671076,0.033333333333333326,0.9946138888888889,0.9789029535864979,0.0005,11.403195858001709
29,0.040127611542741456,0.024891698737318318,0.02416666666666667,0.997975,0.9848612279226241,0.0005,11.145138025283813
30,0.04198124931255976,0.024162221923160056,0.02333333333333333,0.9983,0.9848612279226241,0.0005,11.22847318649292
31,0.035756154589354994,0.023057334069473048,0.020000000000000004,0.9982444444444445,0.9874055415617129,0.0005,11.278385877609253
32,0.03848460379367073,0.02616454509583612,0.026666666666666672,0.9974805555555556,0.9831649831649831,0.0005,11.360157251358032
33,0.03394491085658471,0.02436006076447666,0.02749999999999997,0.9979305555555555,0.9827368421052631,0.0005,11.362552165985107
34,0.04066628290216128,0.03353538183309138,0.023333333333333317,0.9979694444444445,0.9852879361076082,0.0005,10.96983814239502
35,0.03608262996375561,0.029026633786348004,0.025000000000000022,0.9977222222222222,0.9844341607067733,0.00025,11.267426013946533
36,0.03182765173663696,0.025128225228128333,0.020000000000000004,0.9983166666666667,0.9869802603947921,0.00025,11.141486644744873
37,0.03077707628781597,0.02178664028039202,0.020000000000000004,0.9984972222222223,0.9878304657994125,0.00025,11.333238124847412
38,0.0331801743345956,0.021528682207223027,0.020000000000000018,0.9984138888888888,0.9874055415617129,0.00025,11.017038106918335
39,0.028473116564253966,0.022496799811255186,0.019166666666666665,0.9984861111111111,0.9882451721242653,0.00025,11.498384952545166
40,0.027240582204113403,0.024095238878702123,0.022499999999999964,0.9982083333333334,0.9861286254728878,0.00025,10.881380081176758
